1721140472812314842,200,26790541,,351
1721140472823616258,200,23938917,,353
1721140472828627800,200,24915875,,354
1721140472833419133,200,22442542,,355
1721140472838183383,200,23589667,,356
1721140472843580758,200,25687667,,357
1721140472847685717,200,22201291,,358
1721140472852930050,200,29502083,,359
1721140472858175092,200,25543250,,360
1721140472864228133,200,26156459,,361
1721140472867276633,200,26733376,,362
1721140472878112842,200,23684708,,364
1721140472882279425,200,25309709,,365
1721140472887828050,200,22306750,,366
1721140472894055217,200,23194458,,367
1721140472898724759,200,24439000,,368
1721140472907377800,200,24632625,,370
1721140472913266217,200,25544333,,371
1721140472917227092,200,24744125,,372
1721140472923196634,200,24563416,,373
1721140472927216092,200,21362000,,374
1721140472942439675,200,20750542,,377
1721140472937932800,200,28191459,,376
1721140472947522050,200,23495709,,378
1721140472952211342,200,22641833,,379
1721140472962969217,200,23731792,,381
1721140472967976509,200,22232375,,382
1721140472972760759,200,30560875,,383
1721140472983747050,200,25210875,,385
1721140472978192634,200,30775291,,384
1721140472993938717,200,26298208,,387
1721140472997767009,200,26979833,,388
1721140473003012675,200,27495375,,389
1721140473008981092,200,24152000,,390
1721140473023866092,200,24406625,,393
1721140473015162884,200,33126833,,391
1721140473028198300,200,23421625,,394
1721140473032977675,200,21023667,,395
1721140473047598467,200,26394875,,397
1721140473047363175,200,26670209,,396
1721140473053895509,200,25732333,,399
1721140473058602717,200,26199542,,400
1721140473063758467,200,26028875,,401
1721140473068431800,200,25454000,,402
1721140473073047050,200,25899667,,403
1721140473082921259,200,25431708,,405
1721140473088437009,200,24889125,,406
1721140473093179509,200,27917083,,407
1721140473098412800,200,22783792,,408
1721140473103554717,200,25480167,,409
1721140473112727217,200,25521917,,411
1721140473122394092,200,22433625,,413
1721140473118387675,200,27371167,,412
1721140473128566134,200,23753916,,414
1721140473137832634,200,24111375,,416
1721140473142266925,200,24564292,,417
1721140473148189384,200,26569000,,418
1721140473152272717,200,27712833,,419
1721140473158878634,200,22611458,,420
1721140473167505342,200,24805458,,422
1721140473172362759,200,23367041,,423
1721140473178474009,200,24922458,,424
1721140473182997800,200,27228209,,425
1721140473187841342,200,27134417,,426
1721140473198277842,200,22957667,,428
1721140473202624384,200,23807083,,429
1721140473208792550,200,22772125,,430
1721140473218182675,200,25249084,,432
1721140473213920342,200,29651042,,431
1721140473228013717,200,23851292,,434
1721140473232232550,200,23565209,,435
1721140473238620550,200,24722459,,436
1721140473243052884,200,26431250,,437
1721140473248859550,200,24363542,,438
1721140473262819842,200,26192375,,441
1721140473267595342,200,26324125,,442
1721140473272228717,200,22687500,,443
1721140473277220384,200,25029958,,444
1721140472602885175,200,712928792,,309
1721140473298407634,200,23187500,,448
1721140472493614467,200,828048583,,287
1721140473293080800,200,28612000,,447
1721140473302283675,200,23640125,,449
1721140473307799217,200,23408333,,450
1721140473322212259,200,28292291,,453
1721140473327948634,200,26299916,,454
1721140473257938675,200,96334209,,440
1721140473332929592,200,24724042,,455
1721140473338128800,200,29144584,,456
1721140473353951342,200,22843750,,459
1721140473357479509,200,24611958,,460
1721140473363537259,200,23402458,,461
1721140473367219509,200,29311541,,462
1721140473382557009,200,22954125,,465
1721140473387372717,200,25952042,,466
1721140473392341217,200,24711417,,467
1721140472572355383,200,848471584,,303
1721140473397747634,200,23082250,,468
1721140472462809050,200,961631500,,281
1721140472517848675,200,911089584,,292
1721140473412759300,200,23512750,,471
1721140473417567592,200,23897125,,472
1721140473423005800,200,24236375,,473
1721140473427255842,200,24427125,,474
1721140473288333925,200,172754500,,446
1721140473437907925,200,28079584,,476
1721140473317945592,200,148045208,,452
1721140473443013967,200,24526833,,477
1721140473447211050,200,27019959,,478
1721140473452286759,200,22487958,,479
1721140473462926175,200,23274792,,481
1721140473467695884,200,21968708,,482
1721140473473904592,200,27654875,,483
1721140473479156509,200,29618125,,484
1721140473493250300,200,25729750,,487
1721140473497220009,200,25376583,,488
1721140473502942800,200,23251375,,489
1721140473508613967,200,27182750,,490
1721140473522583217,200,24502875,,493
1721140473528099675,200,24450292,,494
1721140473533852342,200,23959000,,495
1721140473537889842,200,22199958,,496
1721140473347845800,200,216917042,,458
1721140473377338717,200,191921667,,464
1721140473552496842,200,23896208,,499
1721140473558019675,200,33977376,,500
1721140473563341884,200,29251500,,501
1721140473568223425,200,25408042,,502
1721140473582550092,200,26236667,,505
1721140473587892092,200,25314834,,506
1721140473593101426,200,24254750,,507
1721140473598687051,200,22418875,,508
1721140473612861134,200,23537417,,511
1721140473617425551,200,26297958,,512
1721140473622977259,200,24845542,,513
1721140473628694592,200,23239084,,514
1721140473643405551,200,26874125,,517
1721140473647601967,200,24339000,,518
1721140473652811926,200,26057041,,519
1721140473658634051,200,25498166,,520
1721140473672408301,200,22909250,,523
1721140473678097092,200,27682542,,524
1721140473682959842,200,29111875,,525
1721140473698887551,200,27861166,,528
1721140473703543509,200,24529792,,529
1721140473707927384,200,25544500,,530
1721140473712581676,200,23891583,,531
1721140473727312092,200,28463459,,534
1721140473737967301,200,23386458,,536
1721140473733170884,200,28183000,,535
1721140473743707717,200,22988000,,537
1721140473757917092,200,25690042,,540
1721140473762267676,200,24250791,,541
1721140473767297092,200,24987750,,542
1721140473772423051,200,27382333,,543
1721140473788075551,200,27324083,,546
1721140473792230801,200,29167958,,547
1721140473797431134,200,27284500,,548
1721140473803041051,200,25516750,,549
1721140473819149051,200,27285541,,552
1721140473822968801,200,27238166,,553
1721140473828696842,200,27438750,,554
1721140473833164759,200,25622250,,555
1721140473848037592,200,27293209,,558
1721140473858038842,200,25904625,,560
1721140473854128676,200,30476333,,559
1721140473872351592,200,24158459,,563
1721140473877949134,200,27367208,,564
1721140473883220842,200,24912667,,565
1721140473887261217,200,24675834,,566
1721140473903650551,200,22861208,,569
1721140473908274426,200,21812791,,570
1721140473912467467,200,25019542,,571
1721140473918643092,200,22538375,,572
1721140473933197092,200,23077500,,575
1721140473937457717,200,26526709,,576
1721140473942921384,200,25734500,,577
1721140473948075551,200,25416666,,578
1721140473962865926,200,31998583,,581
1721140473968148176,200,28602625,,582
1721140473973323176,200,23524458,,583
1721140473977548676,200,22878083,,584
1721140473993198592,200,22664000,,587
1721140473997324842,200,24891875,,588
1721140474005461634,200,23933667,,589
1721140474008486259,200,28479708,,590
1721140474022178551,200,24432583,,593
1721140474027848009,200,22330708,,594
1721140474032317676,200,28199875,,595
1721140474037478759,200,26542042,,596
1721140474053857176,200,22398250,,599
1721140474058656384,200,27429958,,600
1721140474063958009,200,29673542,,601
1721140474068450926,200,28281625,,602
1721140474083779801,200,26232583,,605
1721140474087963967,200,29276209,,606
1721140474092921092,200,26163167,,607
1721140474097293967,200,26114084,,608
1721140474117248051,200,27333458,,612
1721140474117234301,200,27421083,,611
1721140474122580009,200,24504667,,613
1721140474127600717,200,22114542,,614
1721140473578369342,200,579716875,,504
1721140473547545050,200,615381917,,498
1721140474142632342,200,24187542,,617
1721140474147881884,200,21768625,,618
1721140474153052967,200,23749625,,619
1721140474157706342,200,27111792,,620
1721140473518921259,200,672885208,,492
1721140473487985884,200,703850917,,486
1721140473408963634,200,782879292,,470
1721140474173236467,200,29146042,,623
1721140474177446134,200,24966625,,624
1721140474188443051,200,23854708,,626
1721140474184174217,200,28287667,,625
1721140474202229092,200,24904125,,629
1721140474207829801,200,23746375,,630
1721140474212270717,200,26860459,,631
1721140474219131342,200,24613500,,632
1721140474232220259,200,24630750,,635
1721140474238710467,200,29271209,,636
1721140474242356217,200,25747042,,637
1721140474248727717,200,26159459,,638
1721140474262642717,200,23664250,,641
1721140474268049967,200,28743751,,642
1721140474273317426,200,26895958,,643
1721140474282600551,200,23701167,,645
1721140474288146509,200,27565667,,646
1721140474292629968,200,24637416,,647
1721140474297553426,200,22634292,,648
1721140474313687801,200,22358125,,651
1721140474317362884,200,22286709,,652
1721140474323881259,200,23101250,,653
1721140474328434843,200,23533291,,654
1721140474342812718,200,23616041,,657
1721140474347641093,200,21506875,,658
1721140474352466343,200,26822625,,659
1721140474372994968,200,25622916,,663
1721140474368067134,200,30845125,,662
1721140474377890509,200,31716292,,664
1721140474382326426,200,30117292,,665
1721140474398186259,200,22147125,,668
1721140474403106884,200,26309750,,669
1721140474408227218,200,26262541,,670
1721140474412480384,200,27943667,,671
1721140474432330926,200,24946250,,675
1721140474428610343,200,28826666,,674
1721140474438855051,200,26103875,,676
1721140474443906134,200,31298334,,677
1721140474457253176,200,28871625,,680
1721140474462819384,200,23928167,,681
1721140474468721218,200,28754750,,682
1721140474475972051,200,28818625,,683
1721140474487254176,200,27273375,,686
1721140474492828884,200,25811209,,687
1721140474497441343,200,25311541,,688
1721140474512874051,200,20865292,,691
1721140474518709051,200,22390583,,692
1721140474522818093,200,21287541,,693
1721140474537906468,200,22813541,,696
1721140474542780301,200,25847125,,697
1721140474548426551,200,24006583,,698
1721140474553718176,200,23039083,,699
1721140474568550759,200,31625500,,702
1721140474572324426,200,28548500,,703
1721140474579193509,200,26678500,,704
1721140474593921759,200,27087959,,707
1721140474598693009,200,24899500,,708
1721140474603212426,200,25355125,,709
1721140474607913801,200,23438250,,710
1721140473312937842,200,1334053001,,451
1721140473403902342,200,1247061667,,469
1721140474622916051,200,28102083,,713
1721140473433664592,200,1223413042,,475
1721140474627180509,200,29916500,,714
1721140474632336968,200,27819583,,715
1721140474638914926,200,23907500,,716
1721140474647314968,200,26645875,,718
1721140474652824009,200,25939542,,719
1721140474657603176,200,23691208,,720
1721140474662907718,200,24811708,,721
1721140472709111842,200,1997089709,,330
1721140474678401259,200,27800375,,724
1721140474682969884,200,26869042,,725
1721140473372822884,200,1342414917,,463
1721140472632736800,200,2082504126,,315
1721140474687712468,200,27536375,,726
1721140472658772717,200,2056478501,,320
1721140472733335592,200,1983030209,,335
1721140472763238467,200,1953133542,,341
1721140472788276675,200,1928100376,,346
1721140474692873218,200,23942666,,727
1721140474708096801,200,22879250,,730
1721140474713255426,200,26668458,,731
1721140474717587926,200,22505250,,732
1721140474722933968,200,25726458,,733
1721140474738726176,200,24823375,,736
1721140474743347676,200,25250750,,737
1721140474747582676,200,23133833,,738
1721140474762545426,200,32814083,,741
1721140474767718718,200,28302583,,742
1721140474772831218,200,24458750,,743
1721140474778948843,200,25977041,,744
1721140474792802843,200,22386500,,747
1721140474797230884,200,26062750,,748
1721140474802824551,200,24266042,,749
1721140474807895843,200,24076833,,750
1721140474822361676,200,25370667,,753
1721140474827198176,200,24336125,,754
1721140474832294051,200,23060000,,755
1721140474838825968,200,23162541,,756
1721140474847652551,200,25850250,,758
1721140474852982093,200,26785791,,759
1721140474167324926,200,718573667,,622
1721140474858941926,200,26957583,,760
1721140474227211551,200,658695208,,634
1721140473607585051,200,1279916750,,510
1721140473637917634,200,1249627209,,516
1721140473668724592,200,1223114626,,522
1721140473723070926,200,1168876958,,533
1721140474862448551,200,29501500,,761
1721140473693760967,200,1198195376,,527
1721140474877527384,200,24260875,,764
1721140474887327676,200,27481583,,766
1721140474883229843,200,31579583,,765
1721140474892582968,200,24822500,,767
1721140474907940968,200,39002833,,770
1721140474913708009,200,33269250,,771
1721140474917255051,200,29736583,,772
1721140474922702259,200,24293167,,773
1721140473752528134,200,1210013834,,539
1721140473782970884,200,1179571084,,545
1721140473813731884,200,1149078125,,551
1721140474937653593,200,29171625,,776
1721140474943951301,200,22874167,,777
1721140474947626218,200,26505458,,778
1721140474953648218,200,31295750,,779
1721140474967326009,200,28892292,,782
1721140474973380634,200,27880917,,783
1721140474978575926,200,23086709,,784
1721140474983194426,200,27372209,,785
1721140474997954468,200,33094000,,788
1721140475002812843,200,31120875,,789
1721140475008707676,200,25344625,,790
1721140475012983135,200,26969000,,791
1721140474642916051,200,410608250,,717
1721140474668896134,200,386936084,,722
1721140473953892926,200,1112767167,,579
1721140475029710260,200,37150416,,794
1721140472818595300,200,2248278751,,352
1721140475033885218,200,33008000,,795
1721140472872885800,200,2194011543,,363
1721140472958826342,200,2108073084,,380
1721140472902366384,200,2164545167,,369
1721140472989195800,200,2077727876,,386
1721140473018955717,200,2048039751,,392
1721140472932460884,200,2134537292,,375
1721140475038466135,200,37537041,,796
1721140475044003635,200,32157583,,797
1721140475057810093,200,26664458,,800
1721140475062594010,200,26265000,,801
1721140475067773843,200,28545833,,802
1721140475073608385,200,31685541,,803
1721140473107874092,200,1997555001,,410
1721140473133627550,200,1971806418,,415
1721140473162526384,200,1942915459,,421
1721140473047730467,200,2057722376,,398
1721140473078507717,200,2027118418,,404
1721140473192252800,200,1922156126,,427
1721140473283004509,200,1831600667,,445
1721140473222716342,200,1891898876,,433
1721140473252474092,200,1862156959,,439
1721140473458074842,200,1656572001,,480
1721140473343822550,200,1770833710,,457
1721140473482409342,200,1632316001,,485
1721140473513397175,200,1601336751,,491
1721140473543694800,200,1574134001,,497
1721140473573120175,200,1544723085,,503
1721140475087273468,200,30577458,,806
1721140473603084551,200,1514852209,,509
1721140473633724842,200,1488191418,,515
1721140473663031301,200,1458888792,,521
1721140475093489010,200,28438583,,807
1721140475098051760,200,25146500,,808
1721140475104130426,200,28469625,,809
1721140475117935843,200,27964208,,812
1721140475127615260,200,25961833,,814
1721140475122992885,200,30584083,,813
1721140475143424301,200,26568459,,817
1721140475148323093,200,28519667,,818
1721140475152545010,200,24807916,,819
1721140475157515801,200,25729459,,820
1721140475172975218,200,23871875,,823
1721140475177365968,200,38512833,,824
1721140475188608051,200,28392542,,826
1721140475182822426,200,34327917,,825
1721140475202380218,200,23903875,,829
1721140475207522843,200,28830417,,830
1721140475215899635,200,30007083,,831
1721140475217955010,200,27952333,,832
1721140474873448968,200,378837708,,763
1721140474902246926,200,350190250,,769
1721140474933446551,200,325498667,,775
1721140474257500176,200,1001676667,,640
1721140474278448342,200,980735001,,644
1721140474337936593,200,921260583,,656
1721140473843709134,200,1415497001,,557
1721140473869169884,200,1390045542,,562
1721140473897464259,200,1361758417,,568
1721140473927986634,200,1331248709,,574
1721140475233938093,200,28638958,,835
1721140473958111134,200,1304475917,,580
1721140473988892134,200,1273708084,,586
1721140474018131926,200,1244573292,,592
1721140474047454176,200,1215403042,,598
1721140475049007968,200,213878583,,798
1721140475238002176,200,26083875,,836
1721140474753773468,200,510541042,,739
1721140474077966676,200,1186354292,,604
1721140474728941426,200,535384792,,734
1721140474698854634,200,565475709,,728
1721140474107505217,200,1156830043,,610
1721140475077251843,200,187084625,,804
1721140474138100217,200,1128367418,,616
1721140474197365176,200,1070574417,,628
1721140475243905551,200,24120625,,837
1721140474307941801,200,960996834,,650
1721140474958772801,200,311944209,,780
1721140473718699176,200,1552432750,,532
1721140473687861759,200,1583302126,,526
1721140473748494926,200,1523838917,,538
1721140473777800801,200,1494543209,,544
1721140473808714301,200,1466115334,,550
1721140473863439842,200,1411456501,,561
1721140473837615592,200,1437285168,,556
1721140475252266968,200,22635625,,839
1721140473893564301,200,1381658709,,567
1721140473923424842,200,1353733293,,573
1721140473982769301,200,1301068459,,585
1721140474014953217,200,1269380209,,591
1721140474043713342,200,1240979501,,597
1721140474103556884,200,1181460584,,609
1721140474074127634,200,1210900626,,603
1721140475257874426,200,29368209,,840
1721140475262612260,200,26194833,,841
1721140474133699134,200,1155134001,,615
1721140474162957926,200,1125881542,,621
1721140475267802218,200,25826875,,842
1721140474222345967,200,1079507834,,633
1721140474253805717,200,1048619501,,639
1721140474192438676,200,1109992209,,627
1721140474303997259,200,1006229209,,649
1721140474332497259,200,977816667,,655
1721140475282810468,200,27515750,,845
1721140474358176509,200,952152584,,660
1721140474419219676,200,891117584,,672
1721140475227951468,200,82386625,,834
1721140475287211801,200,23129042,,846
1721140474387830426,200,922516375,,666
1721140474447910634,200,866643084,,678
1721140474480056634,200,834557917,,684
1721140474504242384,200,810380084,,689
1721140474527869884,200,786769501,,694
1721140474558396384,200,759555042,,700
1721140474582331384,200,735687709,,705
1721140474613952634,200,704075584,,711
1721140475297510010,200,22717875,,848
1721140475293347718,200,26882833,,847
1721140475312180218,200,24552750,,851
1721140475317886301,200,24120792,,852
1721140475323932426,200,27458959,,853
1721140474962578176,200,388853125,,781
1721140475138724801,200,212713375,,816
1721140474362584093,200,990835333,,661
1721140474393725551,200,959705709,,667
1721140475328401510,200,25104833,,854
1721140474423935218,200,929574667,,673
1721140474452974759,200,900536334,,679
1721140474482899384,200,872410459,,685
